Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
103,458576,en,Monster Hunter,0.104825761693651,2020-12-03,0.7263157894736842,2236,"['Action', 'Fantasy', 'Adventure']","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",0.21674342324504772,104.0,"Behind our world, there is another."
104,613583,fr,Chacun chez soi,0.09880141451781657,2021-06-02,0.5684210526315789,27,['Comedy'],"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",0.0,83.0,
105,36419,en,After.Life,0.14983614592595618,2009-11-07,0.6421052631578946,803,"['Drama', 'Horror', 'Mystery', 'Thriller']","Following a terrible car crash, a woman awakes to find an enigmatic mortician preparing her for burial.",0.03028020191105753,104.0,Life is the symptom. Death is the cure.
106,632357,en,The Unholy,0.10099215762667663,2021-03-31,0.7263157894736842,1410,['Horror'],"Alice, a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",0.2583010848679905,99.0,Be careful who you pray to.
107,861057,en,Swim,0.10507908354829688,2021-08-13,0.7789473684210526,16,"['Horror', 'Action']","A family gets trapped in their storm flooded vacation rental, tries to escape from a hungry shark that made it's way into the house.",0.0,87.0,
108,597891,en,Kate,0.10366794335644781,2021-09-10,0.7157894736842104,740,"['Action', 'Thriller']","After she's irreversibly poisoned, a ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.",0.0,106.0,There's no time for mercy.
109,846214,en,"The Simpsons: The Good, the Bart, and the Loki",0.10597729607787075,2021-07-07,0.7999999999999999,431,"['Animation', 'Comedy', 'Family']",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,0.0,6.0,
110,482321,en,Ron's Gone Wrong,0.11032068583062861,2021-10-15,0.7684210526315789,41,"['Animation', 'Science Fiction', 'Family', 'Comedy']","In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",0.3862276006673274,106.0,Best Friend Forever* (*battery life may vary)
112,678580,es,El mesero,0.0955129433721577,2021-07-15,0.8736842105263158,286,['Comedy'],A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,0.0,86.0,
113,734265,en,Love Hard,0.10729142774553761,2021-11-05,0.6947368421052631,170,"['Comedy', 'Romance']","An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she’s been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",0.0,105.0,A romantic comedy about the lies we tell for love.
114,568124,en,Encanto,0.10177097504956467,2021-11-24,0.0,0,"['Family', 'Music', 'Adventure', 'Animation', 'Fantasy']","The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift from super strength to the power to heal—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",0.0,99.0,There's a little magic in all of us ...almost all of us.
116,839100,ja,ブライト: サムライソウル,0.09208229779024793,2021-10-12,0.6526315789473685,22,"['Animation', 'Action', 'Fantasy']","Izo, a Ronin, and Raiden, an orc, work to bring a young elf girl and the wand she carries to the land of the elves in the north.",0.0,80.0,
117,20982,ja,劇場版 NARUTO -ナルト- 疾風伝,0.1007757539958086,2007-08-04,0.7684210526315789,382,"['Animation', 'Action', 'Fantasy']","Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",0.0,94.0,
118,634528,en,The Marksman,0.11048642509056747,2021-01-15,0.7473684210526315,950,"['Action', 'Thriller', 'Crime']","Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",0.18505313794896253,108.0,Justice comes down to him.
119,763164,en,Apex,0.15518378991488385,2021-11-12,0.5578947368421052,50,"['Action', 'Thriller', 'Science Fiction']","Ex-cop James Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",0.0,108.0,The hunters will be hunted.
121,573164,es,Un rescate de huevitos,0.10282825013903245,2021-08-12,0.8526315789473683,256,"['Animation', 'Comedy']",A rooster and his fowl partner embark on a dangerous trip to the Congo to recover their stolen eggs from a group of Russian goons.,0.0,0.0,
123,619778,en,Malignant,0.08926237388891856,2021-09-01,0.7473684210526315,979,"['Horror', 'Mystery', 'Thriller']","Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",0.2068843592078566,112.0,A new vision of terror.
124,529106,ru,Майор Гром: Чумной Доктор,0.09514376113437918,2021-04-01,0.7157894736842104,342,"['Action', 'Adventure']","Igor Grom is a skilled policeman from St. Petersburg, known for his daring nature and uncompromising attitude towards the criminals of all kinds. Incredible strength, analytical mind and integrity – these qualities make Major Grom the perfect policeman. Working tirelessly, he always pushes through, and meets the challenges standing in the way.",0.03772693033574144,136.0,
125,729720,fr,Le Dernier Mercenaire,0.1016629696076614,2021-07-30,0.7157894736842104,431,"['Action', 'Comedy']","A mysterious former secret service agent must urgently return to France when his estranged son  is falsely accused of arms and drug trafficking by the government, following a blunder by an overzealous bureaucrat and a mafia operation.",0.0,110.0,The daddy of all secret agents.
126,883648,en,Little Big Mouth,0.0915787960574479,2021-10-22,0.5157894736842106,13,['Comedy'],"Kicked out of his band and home, a playful guitarist takes refuge with a bookkeeper, her son and dad. Is it possible to make sweet music together?",0.0,94.0,
127,739990,en,Nightbooks,0.08681791617835115,2021-09-15,0.6947368421052631,183,"['Fantasy', 'Family', 'Horror']","Alex, a boy obsessed with scary stories, is trapped by a witch in her modern, magical New York City apartment. His original hair-raising tales are the only thing keeping him safe as he desperately tries to find a way out of this twisted place.",0.0,103.0,Write for your life.
128,857702,en,LEGO Star Wars Terrifying Tales,0.09270165990618058,2021-10-01,0.6947368421052631,85,"['Family', 'Animation', 'Science Fiction', 'Comedy']","Poe Dameron and BB-8 must face the greedy crime boss Graballa the Hutt, who has purchased Darth Vader’s castle and is renovating it into the galaxy’s first all-inclusive Sith-inspired luxury hotel.",0.0,45.0,Rest in pieces.
131,385687,en,Fast & Furious 10,0.08074094089628021,2023-04-06,0.0,0,"['Action', 'Crime']",The tenth installment in the Fast Saga.,0.0,0.0,
132,880009,es,Catalina la Catrina: especial Día de Muertos,0.0998099889716625,2021-10-01,0.34736842105263155,5,"['Family', 'Animation']",,0.0,0.0,
133,826914,en,Muppets Haunted Mansion,0.07876581592416525,2021-10-08,0.7263157894736842,86,"['Comedy', 'Family', 'TV Movie']",Gonzo is challenged to spend one night in The Haunted Mansion on Halloween night.,0.0,52.0,Cue the light(ning)!
134,617502,en,Jolt,0.09330688312790043,2021-07-15,0.7157894736842104,753,"['Action', 'Comedy']","Lindy is an acid-tongued woman with rage issues who controls her temper by shocking herself with an electrode vest. One day she makes a connection with Justin, who gives her a glimmer of hope for a shock-free future, but when he’s murdered she launches herself on a revenge-fueled rampage in pursuit of his killer.",0.0,91.0,You're in for a shock.
136,800497,en,Werewolves Within,0.08591067046636357,2021-06-25,0.6421052631578946,179,"['Comedy', 'Horror']","When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",0.002105872407629849,97.0,A whodunnit with teeth.
137,537915,en,After,0.09152263322765819,2019-04-11,0.7578947368421053,6704,"['Romance', 'Drama']","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",0.5835192669386706,106.0,"After your first, life is never the same."
138,347201,ja,BORUTO -NARUTO THE MOVIE-,0.08766428609581144,2015-08-07,0.8105263157894737,917,"['Animation', 'Action', 'Comedy']","The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",0.33752933797449053,95.0,Forge your own path.
141,585083,en,Hotel Transylvania: Transformania,0.07251995940566373,2022-01-14,0.0,0,"['Family', 'Animation', 'Fantasy', 'Comedy', 'Adventure']","When Van Helsing's mysterious invention, the \""Monsterfication Ray,\"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",0.0,0.0,Change can be scary.
143,317442,ja,The Last: Naruto the Movie,0.09344591558765958,2014-12-06,0.8315789473684211,1069,"['Action', 'Romance', 'Animation']","Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",0.13853816110893266,114.0,
